location,total_sqft,bath,price,BHK,price_per_sqft
sarjapur  road,1700.0,3,108.0,3,6352.941176470588
sarjapur  road,539.0,1,45.0,1,8348.794063079777
sarjapur  road,1200.0,2,75.0,2,6250.0
sarjapur  road,2145.0,3,180.0,3,8391.608391608392
sarjapur  road,3044.0,3,183.0,3,6011.826544021025
sarjapur  road,1877.0,4,150.0,3,7991.475759190197
sarjapur  road,1229.0,2,70.0,2,5695.6875508543535
sarjapur  road,1711.0,3,110.0,3,6428.988895382817
sarjapur  road,1050.0,2,63.5,2,6047.619047619048
sarjapur  road,1350.0,2,102.0,2,7555.555555555556
sarjapur  road,2990.0,4,240.0,4,8026.755852842809
sarjapur  road,1457.0,3,85.0,3,5833.905284831846
sarjapur  road,1685.0,3,135.0,3,8011.86943620178
sarjapur  road,984.0,2,55.0,2,5589.430894308943
sarjapur  road,1320.0,2,100.0,2,7575.757575757576
sarjapur  road,1984.0,4,145.0,3,7308.467741935484
sarjapur  road,1550.0,2,89.0,3,5741.935483870968
sarjapur  road,2425.0,5,201.0,4,8288.659793814433
sarjapur  road,2070.0,4,160.0,3,7729.468599033817
sarjapur  road,1435.0,3,90.0,3,6271.777003484321
sarjapur  road,1693.0,3,125.0,3,7383.343177790904
sarjapur  road,1826.0,3,125.0,3,6845.564074479737
sarjapur  road,1660.0,3,116.0,3,6987.951807228916
sarjapur  road,1830.0,3,119.0,3,6502.732240437159
sarjapur  road,2900.0,4,240.0,4,8275.862068965518
sarjapur  road,1059.0,2,68.0,2,6421.152030217186
sarjapur  road,1157.0,2,74.0,3,6395.851339671564
sarjapur  road,1700.0,3,118.0,3,6941.176470588235
sarjapur  road,1691.0,3,120.0,3,7096.392667060911
sarjapur  road,1308.0,2,75.0,2,5733.94495412844
sarjapur  road,1580.0,3,125.0,3,7911.392405063291
sarjapur  road,1763.25,3,98.0,3,5557.918616191691
sarjapur  road,1550.0,2,98.0,3,6322.580645161291
sarjapur  road,984.0,2,59.0,2,5995.934959349594
sarjapur  road,1489.0,3,88.0,3,5910.006715916723
sarjapur  road,702.0,1,52.0,1,7407.407407407408
sarjapur  road,1242.0,2,75.0,2,6038.647342995169
sarjapur  road,2275.0,4,185.0,3,8131.868131868132
sarjapur  road,2100.0,3,135.0,3,6428.571428571428
sarjapur  road,1862.0,4,110.0,3,5907.626208378088
sarjapur  road,2275.0,4,175.0,3,7692.307692307692
sarjapur  road,1314.0,2,110.0,2,8371.38508371385
sarjapur  road,1787.0,3,116.0,3,6491.326245103525
sarjapur  road,1691.0,3,100.0,3,5913.660555884092
sarjapur  road,1026.0,2,60.55,2,5901.559454191033
sarjapur  road,1350.0,2,85.0,2,6296.2962962962965
sarjapur  road,1157.0,2,72.0,3,6222.990492653414
sarjapur  road,1019.0,2,62.0,2,6084.396467124632
sarjapur  road,3418.0,3,235.0,4,6875.365710942071
sarjapur  road,691.0,1,31.1,1,4500.723589001447
sarjapur  road,1881.0,3,145.0,3,7708.665603402445
sarjapur  road,2275.0,4,182.0,3,8000.0
sarjapur  road,2880.0,3,211.0,4,7326.388888888889
sarjapur  road,675.0,1,27.0,1,4000.0
sarjapur  road,3930.0,5,330.0,4,8396.946564885497
sarjapur  road,1335.0,2,95.0,2,7116.104868913858
sarjapur  road,1680.0,3,126.0,3,7500.0
sarjapur  road,1222.0,2,68.0,3,5564.648117839607
sarjapur  road,3420.0,4,225.0,4,6578.9473684210525
sarjapur  road,1510.0,2,110.0,3,7284.76821192053
sarjapur  road,1242.0,2,78.0,2,6280.193236714976
sarjapur  road,1129.0,2,69.0,2,6111.603188662533
sarjapur  road,1879.0,3,155.0,3,8249.068653539116
sarjapur  road,2425.0,5,175.0,4,7216.494845360825
sarjapur  road,1323.0,2,74.0,2,5593.348450491308
sarjapur  road,2289.0,3,178.0,3,7776.321537789428
sarjapur  road,2100.0,3,130.0,3,6190.476190476191
sarjapur  road,702.0,1,35.8,1,5099.715099715099
sarjapur  road,1320.0,2,110.0,2,8333.333333333334
sarjapur  road,1800.0,3,128.0,3,7111.111111111111
sarjapur  road,2275.0,4,187.0,3,8219.78021978022
sarjapur  road,1026.0,2,60.8,2,5925.925925925926
sarjapur  road,1216.0,2,70.0,2,5756.578947368421
sarjapur  road,1112.0,2,62.0,2,5575.5395683453235
sarjapur  road,1157.0,2,69.0,3,5963.699222126188
sarjapur  road,1600.0,3,120.0,3,7500.0
sarjapur  road,475.0,1,26.0,1,5473.684210526316
sarjapur  road,1857.0,4,155.0,3,8346.795907377491
sarjapur  road,2089.0,3,148.0,3,7084.729535662997
sarjapur  road,1612.0,3,98.38,3,6102.977667493797
sarjapur  road,1290.0,2,88.0,2,6821.705426356589
sarjapur  road,1371.0,2,86.0,2,6272.793581327498
sarjapur  road,2140.0,3,139.0,3,6495.327102803738
sarjapur  road,2180.0,4,180.0,3,8256.880733944954
sarjapur  road,2206.0,4,180.0,3,8159.564823209429
sarjapur  road,1367.0,2,80.0,2,5852.231163130944
sarjapur  road,1984.0,4,148.0,3,7459.677419354839
sarjapur  road,1340.0,2,75.0,2,5597.014925373134
sarjapur  road,3500.0,3,275.0,3,7857.142857142857
sarjapur  road,1132.0,2,70.0,2,6183.745583038869
sarjapur  road,2425.0,5,195.0,4,8041.237113402062
sarjapura - attibele road,1330.0,2,48.0,3,3609.0225563909776
sarjapura - attibele road,1329.0,2,45.95,3,3457.486832204665
sarjapura - attibele road,829.0,2,22.8,2,2750.301568154403
sarjapura - attibele road,2400.0,3,85.0,3,3541.6666666666665
sarjapura - attibele road,1033.0,2,28.41,2,2750.242013552759
sarjapura - attibele road,1676.0,3,52.0,3,3102.6252983293557
sarjapura - attibele road,1800.0,3,90.0,3,5000.0
sarjapura - attibele road,1308.0,2,37.0,2,2828.7461773700306
sarjapura - attibele road,1073.0,2,31.77,2,2960.857409133271
sarjapura - attibele road,1330.0,2,49.0,3,3684.2105263157896
sarjapura - attibele road,1090.0,2,37.0,2,3394.4954128440368
sarjapura - attibele road,1126.0,2,36.0,2,3197.158081705151
sarjapura - attibele road,740.0,1,23.65,1,3195.945945945946
sarjapura - attibele road,1555.0,3,52.0,3,3344.051446945338
sector 2 hsr layout,1296.0,2,75.0,2,5787.037037037037
sector 2 hsr layout,794.0,1,60.0,1,7556.675062972292
sector 2 hsr layout,1143.0,2,65.0,2,5686.789151356081
sector 2 hsr layout,1665.0,3,110.0,3,6606.606606606607
sector 2 hsr layout,1512.0,3,80.0,3,5291.005291005291
sector 2 hsr layout,1332.0,2,101.0,2,7582.582582582582
sector 2 hsr layout,1600.0,3,90.0,3,5625.0
sector 2 hsr layout,1231.0,2,66.0,2,5361.494719740049
sector 7 hsr layout,3000.0,5,275.0,4,9166.666666666666
sector 7 hsr layout,1163.0,2,98.86,2,8500.42992261393
sector 7 hsr layout,1760.0,3,145.0,3,8238.636363636364
sector 7 hsr layout,3900.0,3,300.0,3,7692.307692307692
sector 7 hsr layout,1342.0,2,115.0,2,8569.29955290611
sector 7 hsr layout,1760.0,3,160.0,3,9090.90909090909
sector 7 hsr layout,1760.0,3,142.0,3,8068.181818181818
sector 7 hsr layout,2400.0,2,195.0,3,8125.0
sector 7 hsr layout,1760.0,3,185.0,3,10511.363636363636
sector 7 hsr layout,1162.0,2,98.77,2,8500.0
seegehalli,901.0,2,35.14,2,3900.110987791343
seegehalli,800.0,1,50.0,2,6250.0
seegehalli,1118.0,2,37.5,2,3354.2039355992843
seegehalli,1200.0,2,62.0,3,5166.666666666667
seegehalli,1155.0,2,72.0,2,6233.766233766234
seegehalli,1830.0,4,82.0,3,4480.87431693989
seegehalli,4000.0,3,235.0,3,5875.0
seegehalli,1096.0,2,41.0,2,3740.875912408759
seegehalli,920.0,2,27.0,2,2934.782608695652
seegehalli,1553.0,3,68.0,3,4378.62202189311
seegehalli,1639.0,3,120.0,3,7321.537522879805
seegehalli,3000.0,4,235.0,3,7833.333333333333
seegehalli,1134.0,2,45.0,2,3968.253968253968
seegehalli,1683.0,3,80.0,3,4753.416518122401
seegehalli,1176.0,2,50.0,2,4251.700680272109
seegehalli,3000.0,4,240.0,3,8000.0
shampura,2650.0,4,150.0,4,5660.377358490566
shampura,1200.0,2,53.0,2,4416.666666666667
shampura,700.0,1,35.0,2,5000.0
shampura,1400.0,3,70.0,3,5000.0
shampura,1475.0,3,78.0,3,5288.135593220339
shampura,1700.0,3,75.0,3,4411.764705882353
shivaji nagar,850.0,2,55.0,2,6470.588235294118
shivaji nagar,1554.0,3,130.0,2,8365.508365508365
shivaji nagar,3820.0,1,306.0,1,8010.471204188481
shivaji nagar,703.0,2,49.5,2,7041.251778093883
shivaji nagar,1460.0,2,90.0,3,6164.3835616438355
shivaji nagar,600.0,1,65.0,2,10833.333333333334
singasandra,1030.0,2,55.0,2,5339.805825242718
singasandra,1100.0,2,52.0,2,4727.272727272727
singasandra,1300.0,2,65.0,2,5000.0
singasandra,1010.0,2,40.0,2,3960.3960396039606
singasandra,1375.0,2,58.0,2,4218.181818181818
singasandra,1120.0,2,60.0,2,5357.142857142857
singasandra,1510.0,3,75.0,3,4966.887417218543
singasandra,1179.0,2,56.0,2,4749.787955894826
singasandra,1416.0,2,67.0,2,4731.6384180790965
singasandra,1476.0,2,73.0,3,4945.79945799458
singasandra,1139.7,2,45.0,2,3948.407475651487
singasandra,1465.0,2,60.0,2,4095.563139931741
singasandra,1653.0,3,85.0,3,5142.165759225651
somasundara palya,1255.0,2,67.0,2,5338.645418326693
somasundara palya,1448.0,2,68.0,2,4696.132596685083
somasundara palya,1178.0,2,73.0,2,6196.9439728353145
somasundara palya,1260.0,2,60.0,2,4761.9047619047615
somasundara palya,1033.0,2,48.0,2,4646.660212971927
somasundara palya,1329.0,2,70.0,2,5267.11813393529
somasundara palya,2372.0,3,140.0,3,5902.192242833053
somasundara palya,1185.0,2,70.0,2,5907.172995780591
somasundara palya,1200.0,2,75.0,2,6250.0
somasundara palya,2400.0,3,140.0,4,5833.333333333333
somasundara palya,1650.0,3,95.0,3,5757.575757575758
somasundara palya,1186.0,2,72.0,2,6070.826306913997
sompura,825.0,2,33.0,2,4000.0
sompura,1025.0,2,37.0,3,3609.756097560976
sompura,1020.0,2,41.0,2,4019.607843137255
sompura,1126.0,2,39.0,2,3463.587921847247
sompura,825.0,2,32.0,2,3878.787878787879
sompura,1360.0,2,45.0,3,3308.823529411765
sompura,1350.0,2,47.0,3,3481.4814814814813
sompura,2150.0,3,85.0,4,3953.4883720930234
sonnenahalli,896.0,2,43.75,2,4882.8125
sonnenahalli,1120.0,2,43.0,2,3839.285714285714
sonnenahalli,1100.0,2,44.0,2,4000.0
sonnenahalli,1011.0,2,50.53,2,4998.021760633037
sonnenahalli,614.5,1,30.715,1,4998.372660699756
sonnenahalli,1484.0,3,74.18,3,4998.652291105122
sonnenahalli,1610.0,3,80.48,3,4998.757763975155
sonnenahalli,1415.0,2,65.0,3,4593.639575971732
sonnenahalli,1268.0,2,58.0,2,4574.132492113565
sonnenahalli,1268.0,2,56.0,2,4416.403785488959
sonnenahalli,605.0,1,30.24,1,4998.347107438017
sonnenahalli,1484.0,3,75.0,3,5053.908355795148
subramanyapura,929.0,2,50.17,2,5400.4305705059205
subramanyapura,1200.0,2,52.0,2,4333.333333333333
subramanyapura,975.0,2,58.0,2,5948.717948717948
subramanyapura,1277.0,2,55.0,2,4306.969459671104
subramanyapura,985.0,2,58.0,2,5888.324873096447
subramanyapura,1245.0,2,68.0,3,5461.847389558233
subramanyapura,1313.0,2,73.0,2,5559.786747905559
subramanyapura,1313.0,2,66.5,2,5064.737242955065
subramanyapura,1255.0,2,79.0,3,6294.820717131474
subramanyapura,1330.0,3,72.0,3,5413.533834586467
subramanyapura,929.0,2,48.0,2,5166.846071044133
subramanyapura,950.0,2,55.0,2,5789.473684210527
subramanyapura,929.0,2,56.0,2,6027.9870828848225
subramanyapura,1260.0,2,76.0,3,6031.746031746032
subramanyapura,960.0,2,55.0,2,5729.166666666667
subramanyapura,1260.0,2,73.0,3,5793.650793650793
subramanyapura,1278.0,3,70.0,3,5477.308294209703
subramanyapura,929.0,2,49.0,2,5274.48869752422
subramanyapura,1260.0,2,75.0,3,5952.380952380952
subramanyapura,1000.0,2,45.0,2,4500.0
subramanyapura,929.0,1,51.0,2,5489.773950484392
subramanyapura,1880.0,3,110.0,3,5851.063829787234
sultan palaya,1700.0,3,120.0,3,7058.823529411765
sultan palaya,1100.0,2,45.0,2,4090.909090909091
sultan palaya,900.0,2,45.0,2,5000.0
sultan palaya,870.0,2,65.0,2,7471.264367816092
sultan palaya,1765.0,3,80.0,3,4532.57790368272
sultan palaya,1713.0,3,125.0,3,7297.139521307648
sultan palaya,1009.0,2,65.0,2,6442.021803766105
sultan palaya,5000.0,5,325.0,4,6500.0
sultan palaya,1070.0,2,49.0,2,4579.439252336449
talaghattapura,1868.0,3,131.0,3,7012.847965738758
talaghattapura,2038.5,3,120.0,3,5886.681383370125
talaghattapura,2106.0,3,126.0,3,5982.9059829059825
talaghattapura,1868.0,3,121.0,3,6477.516059957174
talaghattapura,1868.0,3,135.0,3,7226.980728051391
talaghattapura,1868.0,3,120.0,3,6423.982869379015
talaghattapura,1804.0,3,115.0,3,6374.7228381374725
talaghattapura,2254.0,3,153.0,3,6787.93256433008
talaghattapura,2106.0,3,148.0,3,7027.540360873694
talaghattapura,2273.0,3,159.0,3,6995.160580730312
talaghattapura,2099.0,3,147.0,3,7003.334921391139
talaghattapura,1100.0,2,50.0,2,4545.454545454545
talaghattapura,1100.0,2,49.49,2,4499.090909090909
talaghattapura,1575.0,3,80.0,3,5079.3650793650795
talaghattapura,2273.0,3,145.0,3,6379.234491860977
talaghattapura,1175.0,2,62.0,2,5276.595744680851
talaghattapura,1804.0,3,127.0,3,7039.911308203991
talaghattapura,1062.0,2,42.48,2,4000.0
talaghattapura,2038.5,3,122.0,3,5984.792739759627
talaghattapura,1800.0,3,84.0,3,4666.666666666667
talaghattapura,2265.0,3,159.0,3,7019.867549668874
talaghattapura,2099.0,3,134.0,3,6383.992377322535
tc palaya,1475.0,3,98.0,3,6644.067796610169
tc palaya,1200.0,2,60.0,2,5000.0
tc palaya,1350.0,2,75.0,3,5555.555555555556
tc palaya,1240.0,2,60.0,2,4838.709677419355
tc palaya,1500.0,2,100.0,3,6666.666666666667
tc palaya,1200.0,2,65.0,2,5416.666666666667
tc palaya,1200.0,2,70.0,2,5833.333333333333
tc palaya,900.0,2,55.0,2,6111.111111111111
tc palaya,4800.0,3,302.0,4,6291.666666666667
tc palaya,1000.0,2,64.0,2,6400.0
tc palaya,1200.0,2,66.0,2,5500.0
tc palaya,1500.0,2,75.0,2,5000.0
tc palaya,1000.0,2,70.0,2,7000.0
tc palaya,1100.0,2,65.0,2,5909.090909090909
tc palaya,1800.0,2,80.0,2,4444.444444444444
tc palaya,1350.0,1,55.0,1,4074.074074074074
tc palaya,1082.0,2,64.0,2,5914.972273567468
tc palaya,1152.0,2,55.0,2,4774.305555555556
thanisandra,510.0,1,25.25,1,4950.980392156863
thanisandra,1296.0,2,80.0,2,6172.83950617284
thanisandra,2144.0,3,145.0,3,6763.059701492537
thanisandra,445.0,1,28.0,1,6292.134831460674
thanisandra,1296.0,2,83.0,2,6404.320987654321
thanisandra,2144.0,3,135.0,3,6296.641791044776
thanisandra,1093.0,2,70.0,2,6404.391582799634
thanisandra,1265.0,2,79.0,3,6245.059288537549
thanisandra,1651.0,3,97.38,3,5898.24348879467
thanisandra,1265.0,2,85.0,2,6719.367588932806
thanisandra,1564.0,3,101.0,3,6457.800511508952
thanisandra,1847.0,3,123.0,3,6659.447753113156
thanisandra,1697.0,3,114.0,3,6717.737183264585
thanisandra,3500.0,5,160.0,6,4571.428571428572
thanisandra,1573.0,3,95.0,3,6039.4151303242215
thanisandra,1917.0,3,122.0,3,6364.110589462703
thanisandra,693.0,1,34.3,1,4949.494949494949
thanisandra,1098.0,2,68.0,2,6193.078324225865
thanisandra,760.0,1,50.3,1,6618.421052631579
thanisandra,1697.0,3,115.0,3,6776.664702416028
thanisandra,1380.0,1,62.1,1,4500.0
thanisandra,923.0,1,60.84,1,6591.549295774648
thanisandra,923.0,1,45.69,1,4950.162513542795
thanisandra,1874.0,4,130.0,3,6937.033084311633
thanisandra,1698.0,3,102.0,3,6007.067137809187
thanisandra,1411.0,3,93.04,3,6593.905031892275
thanisandra,1996.0,3,135.0,3,6763.527054108216
thanisandra,1801.0,3,115.0,3,6385.341476957246
thanisandra,1265.0,2,82.0,2,6482.213438735178
thanisandra,1917.0,4,113.0,3,5894.627021387585
thanisandra,662.0,1,42.0,1,6344.410876132931
thanisandra,1948.0,3,130.0,3,6673.511293634497
thanisandra,965.0,2,67.0,2,6943.00518134715
thanisandra,1098.0,2,74.0,2,6739.526411657559
thanisandra,1564.0,3,104.0,3,6649.616368286445
thanisandra,2127.0,3,135.0,3,6346.967559943582
thanisandra,1276.0,2,75.0,2,5877.742946708464
thanisandra,1265.0,2,78.0,2,6166.00790513834
thanisandra,934.0,2,55.0,2,5888.650963597431
thanisandra,1056.0,2,68.0,2,6439.393939393939
thanisandra,1595.0,3,110.0,3,6896.551724137931
thanisandra,1411.0,3,93.15,3,6601.700921332388
thanisandra,1093.0,2,68.1,2,6230.558096980786
thanisandra,1093.0,2,72.0,2,6587.374199451052
thanisandra,1698.0,3,107.0,3,6301.531213191991
thanisandra,1564.0,3,105.0,3,6713.5549872122765
thanisandra,1265.0,2,83.0,2,6561.264822134387
thanisandra,784.0,1,35.285,1,4500.6377551020405
thanisandra,965.0,2,56.0,2,5803.108808290155
thanisandra,1546.0,3,95.0,3,6144.890038809832
thanisandra,777.0,1,38.535,1,4959.459459459459
thanisandra,1697.0,3,110.0,3,6482.027106658809
thanisandra,1492.0,3,88.0,3,5898.123324396783
thanisandra,2072.0,3,122.0,3,5888.030888030888
thanisandra,1880.0,3,120.0,3,6382.978723404255
thanisandra,760.0,1,50.0,1,6578.9473684210525
thanisandra,1800.0,4,125.0,3,6944.444444444444
thanisandra,933.0,2,58.0,1,6216.505894962486
thanisandra,1917.0,3,110.0,3,5738.132498695879
thanisandra,1996.0,4,123.0,3,6162.324649298597
thanisandra,1183.0,2,77.25,2,6530.0084530853765
thanisandra,1491.0,3,88.0,3,5902.079141515761
thanisandra,662.0,1,29.0,1,4380.664652567976
thanisandra,1564.0,3,100.0,3,6393.861892583121
thanisandra,663.0,1,46.1,1,6953.242835595776
thanisandra,662.0,1,45.0,1,6797.583081570997
thanisandra,1573.0,3,98.0,3,6230.1335028607755
thanisandra,1262.0,2,83.0,3,6576.862123613312
thanisandra,1056.0,2,65.0,2,6155.30303030303
thanisandra,1702.0,3,115.0,3,6756.756756756757
thanisandra,1935.0,4,122.0,3,6304.909560723514
thanisandra,933.0,2,55.0,2,5894.962486602358
thanisandra,1183.0,2,77.3,2,6534.234995773458
thanisandra,662.0,1,38.0,1,5740.181268882176
thanisandra,1265.0,2,72.0,2,5691.699604743083
thanisandra,1595.0,3,105.0,3,6583.0721003134795
thanisandra,580.0,1,27.5,1,4741.379310344828
thanisandra,2087.0,4,139.0,3,6660.277910876856
thanisandra,1098.0,2,71.0,2,6466.302367941712
thanisandra,1411.0,3,93.25,3,6608.788093550674
thanisandra,1732.0,3,112.0,3,6466.512702078522
thanisandra,933.0,1,61.0,1,6538.049303322615
thanisandra,1702.0,3,107.0,3,6286.721504112808
thanisandra,747.0,1,34.355,1,4599.062918340026
thanisandra,2030.0,4,125.0,3,6157.635467980295
thanisandra,663.0,1,46.0,1,6938.15987933635
thanisandra,1948.0,4,129.0,4,6622.17659137577
thanisandra,1573.0,3,90.0,3,5721.551176096631
thanisandra,1056.0,2,70.0,2,6628.787878787879
thanisandra,1595.0,3,96.0,3,6018.808777429467
thanisandra,1245.0,2,83.05,2,6670.682730923695
thanisandra,2695.0,4,188.0,4,6975.881261595548
thanisandra,1261.0,2,80.0,3,6344.171292624901
thanisandra,1884.0,4,117.0,3,6210.1910828025475
thanisandra,1930.0,4,122.0,3,6321.243523316062
thanisandra,777.0,1,38.46,1,4949.80694980695
thanisandra,1930.0,4,120.0,3,6217.616580310881
thanisandra,760.0,1,50.4,1,6631.578947368421
thanisandra,663.0,1,32.82,1,4950.226244343891
thanisandra,1305.0,2,90.0,2,6896.551724137931
thanisandra,1965.0,4,125.0,3,6361.323155216285
thanisandra,1573.0,3,100.0,3,6357.279084551812
thanisandra,1917.0,4,130.0,4,6781.429316640584
thigalarapalya,1297.0,2,103.0,2,7941.403238242097
thigalarapalya,1418.0,2,95.0,2,6699.576868829337
thigalarapalya,1418.0,2,103.0,2,7263.7517630465445
thigalarapalya,1418.0,2,101.0,2,7122.708039492242
thigalarapalya,1418.0,2,104.0,2,7334.273624823695
thigalarapalya,2072.0,4,159.0,3,7673.745173745174
thigalarapalya,1418.0,2,106.0,2,7475.317348377997
thigalarapalya,1418.0,2,105.0,2,7404.795486600846
thigalarapalya,2072.0,4,155.0,3,7480.694980694981
thigalarapalya,1830.0,4,135.0,3,7377.049180327869
thigalarapalya,2072.0,4,160.0,3,7722.007722007722
thigalarapalya,2072.0,4,153.0,3,7384.169884169884
thigalarapalya,2072.0,4,157.0,3,7577.220077220078
thigalarapalya,3362.0,5,249.0,4,7406.305770374777
thigalarapalya,4190.0,4,325.0,4,7756.563245823389
thigalarapalya,1400.0,2,105.0,2,7500.0
thigalarapalya,1297.0,2,98.0,2,7555.898226676947
thubarahalli,3800.0,4,239.0,4,6289.473684210527
thubarahalli,1200.0,2,78.0,2,6500.0
thubarahalli,1128.0,2,75.0,2,6648.936170212766
thubarahalli,1185.0,2,65.0,2,5485.232067510548
thubarahalli,975.0,2,55.0,2,5641.025641025641
thubarahalli,1330.0,2,75.0,2,5639.097744360903
thubarahalli,1085.0,2,70.0,2,6451.612903225807
thubarahalli,1216.0,2,80.0,2,6578.9473684210525
thubarahalli,1200.0,2,79.0,2,6583.333333333333
thubarahalli,1200.0,2,80.0,2,6666.666666666667
thubarahalli,1200.0,2,79.55,2,6629.166666666667
thubarahalli,2625.0,3,175.0,3,6666.666666666667
thubarahalli,975.0,2,50.0,2,5128.205128205128
thubarahalli,1584.0,3,101.0,3,6376.262626262626
thyagaraja nagar,800.0,1,100.0,1,12500.0
thyagaraja nagar,2000.0,4,145.0,5,7250.0
thyagaraja nagar,3000.0,6,180.0,7,6000.0
thyagaraja nagar,1270.0,2,95.25,3,7500.0
thyagaraja nagar,1040.0,2,68.0,2,6538.461538461538
tindlu,1500.0,2,87.0,3,5800.0
tindlu,7500.0,7,400.0,7,5333.333333333333
tindlu,1357.0,2,65.0,3,4789.977892409727
tindlu,1500.0,3,87.0,3,5800.0
tindlu,1370.07,3,65.0,3,4744.283138817725
tindlu,1165.0,2,59.8,2,5133.0472103004295
tindlu,1050.0,2,55.0,2,5238.0952380952385
tindlu,1100.0,2,55.0,2,5000.0
tumkur road,1500.0,3,95.0,3,6333.333333333333
tumkur road,1779.0,3,112.0,3,6295.6717256885895
tumkur road,1586.0,3,100.0,3,6305.170239596469
tumkur road,1098.0,2,72.0,2,6557.377049180328
tumkur road,1354.0,3,90.0,3,6646.971935007386
tumkur road,1240.0,2,84.0,3,6774.193548387097
tumkur road,1239.0,2,82.0,2,6618.240516545601
tumkur road,1246.0,2,82.0,2,6581.0593900481545
tumkur road,1500.0,3,100.0,3,6666.666666666667
tumkur road,1416.0,3,94.0,3,6638.418079096045
tumkur road,1027.0,2,60.0,2,5842.259006815969
tumkur road,1027.0,2,68.62,2,6681.596884128529
tumkur road,1459.0,2,95.0,3,6511.3091158327625
tumkur road,992.0,2,60.0,2,6048.387096774193
tumkur road,1066.0,2,52.5,2,4924.953095684803
tumkur road,1240.0,2,79.0,3,6370.967741935484
tumkur road,1441.0,2,95.0,3,6592.64399722415
tumkur road,1240.0,2,83.0,3,6693.548387096775
tumkur road,1027.0,2,67.0,2,6523.855890944498
tumkur road,1354.0,3,85.86,3,6341.211225997045
ulsoor,2135.0,3,215.0,3,10070.257611241217
ulsoor,1275.0,2,120.0,2,9411.764705882353
ulsoor,1020.0,3,110.0,3,10784.313725490196
ulsoor,1200.0,2,60.0,2,5000.0
ulsoor,1180.0,2,100.0,2,8474.57627118644
ulsoor,1340.0,3,90.0,3,6716.417910447762
ulsoor,1500.0,2,125.0,3,8333.333333333334
ulsoor,2000.0,3,185.0,3,9250.0
ulsoor,1255.0,2,120.0,2,9561.752988047809
ulsoor,1685.0,4,185.0,3,10979.228486646884
ulsoor,2135.0,3,170.0,3,7962.529274004683
ulsoor,1160.0,2,130.0,2,11206.896551724138
uttarahalli,1440.0,2,62.0,3,4305.555555555556
uttarahalli,1143.0,2,45.0,2,3937.0078740157483
uttarahalli,1020.0,2,45.0,2,4411.764705882353
uttarahalli,1286.0,2,63.0,2,4898.9113530326595
uttarahalli,1101.0,2,45.0,2,4087.193460490463
uttarahalli,1345.0,2,67.0,2,4981.412639405205
uttarahalli,1175.0,2,47.0,2,4000.0
uttarahalli,1390.0,2,62.55,3,4500.0
uttarahalli,1330.0,2,56.0,3,4210.526315789473
uttarahalli,1008.0,2,45.0,2,4464.285714285715
uttarahalli,1390.0,2,60.47,3,4350.359712230216
uttarahalli,1617.0,3,66.68,3,4123.685837971553
uttarahalli,1150.0,2,49.0,2,4260.869565217391
uttarahalli,1200.0,2,44.0,2,3666.6666666666665
uttarahalli,882.0,2,30.0,2,3401.360544217687
uttarahalli,993.0,2,39.71,2,3998.9929506545823
uttarahalli,1045.0,2,45.0,2,4306.2200956937795
uttarahalli,850.0,2,37.93,2,4462.35294117647
uttarahalli,3600.0,6,120.0,6,3333.3333333333335
